timestep_superordinate_expansion,timestep_dispatch,region_dispatch,carrier,technology,M,scenario,id,constraint
none,40th < 2040 < d002 < hh0007,EU < DE < de < 37DE,spaceHeat,heatpump < heatpumpAir < heatpumpAirSpace,none,none,1,"-10000 stLvl[none, 2040, hh0007, 37DE, spaceHeat, heatpumpAirSpace, none, none, 1] + 6541.145898517241 stLvl[none, 2040, hh0012, 37DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stExtOut[none, 2040, hh0007, 37DE, spaceHeat, heatpumpAirSpace, none, none, 1] + 10000 stIntIn[none, 2040, hh0007, 37DE, spaceHeat, heatpumpAirSpace, none, none, 1] == 0.0"
none,40th < 2040 < d002 < hh0008,EU < DE < de < 31DE,spaceHeat,heatpump < heatpumpAir < heatpumpAirSpace,none,none,1,"6541.145898517241 stLvl[none, 2040, hh0007, 31DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stLvl[none, 2040, hh0008, 31DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stExtOut[none, 2040, hh0008, 31DE, spaceHeat, heatpumpAirSpace, none, none, 1] + 10000 stIntIn[none, 2040, hh0008, 31DE, spaceHeat, heatpumpAirSpace, none, none, 1] == 0.0"
none,40th < 2040 < d002 < hh0008,EU < DE < de < 32DE,spaceHeat,heatpump < heatpumpAir < heatpumpAirSpace,none,none,1,"6541.145898517241 stLvl[none, 2040, hh0007, 32DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stLvl[none, 2040, hh0008, 32DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stExtOut[none, 2040, hh0008, 32DE, spaceHeat, heatpumpAirSpace, none, none, 1] + 10000 stIntIn[none, 2040, hh0008, 32DE, spaceHeat, heatpumpAirSpace, none, none, 1] == 0.0"
none,40th < 2040 < d002 < hh0008,EU < DE < de < 33DE,spaceHeat,heatpump < heatpumpAir < heatpumpAirSpace,none,none,1,"6541.145898517241 stLvl[none, 2040, hh0007, 33DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stLvl[none, 2040, hh0008, 33DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stExtOut[none, 2040, hh0008, 33DE, spaceHeat, heatpumpAirSpace, none, none, 1] + 10000 stIntIn[none, 2040, hh0008, 33DE, spaceHeat, heatpumpAirSpace, none, none, 1] == 0.0"
none,40th < 2040 < d002 < hh0008,EU < DE < de < 34DE,spaceHeat,heatpump < heatpumpAir < heatpumpAirSpace,none,none,1,"6541.145898517241 stLvl[none, 2040, hh0007, 34DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stLvl[none, 2040, hh0008, 34DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stExtOut[none, 2040, hh0008, 34DE, spaceHeat, heatpumpAirSpace, none, none, 1] + 10000 stIntIn[none, 2040, hh0008, 34DE, spaceHeat, heatpumpAirSpace, none, none, 1] == 0.0"
none,40th < 2040 < d002 < hh0008,EU < DE < de < 35DE,spaceHeat,heatpump < heatpumpAir < heatpumpAirSpace,none,none,1,"6541.145898517241 stLvl[none, 2040, hh0007, 35DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stLvl[none, 2040, hh0008, 35DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stExtOut[none, 2040, hh0008, 35DE, spaceHeat, heatpumpAirSpace, none, none, 1] + 10000 stIntIn[none, 2040, hh0008, 35DE, spaceHeat, heatpumpAirSpace, none, none, 1] == 0.0"
none,40th < 2040 < d002 < hh0008,EU < DE < de < 36DE,spaceHeat,heatpump < heatpumpAir < heatpumpAirSpace,none,none,1,"6541.145898517241 stLvl[none, 2040, hh0007, 36DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stLvl[none, 2040, hh0008, 36DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stExtOut[none, 2040, hh0008, 36DE, spaceHeat, heatpumpAirSpace, none, none, 1] + 10000 stIntIn[none, 2040, hh0008, 36DE, spaceHeat, heatpumpAirSpace, none, none, 1] == 0.0"
none,40th < 2040 < d002 < hh0008,EU < DE < de < 37DE,spaceHeat,heatpump < heatpumpAir < heatpumpAirSpace,none,none,1,"6541.145898517241 stLvl[none, 2040, hh0007, 37DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stLvl[none, 2040, hh0008, 37DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stExtOut[none, 2040, hh0008, 37DE, spaceHeat, heatpumpAirSpace, none, none, 1] + 10000 stIntIn[none, 2040, hh0008, 37DE, spaceHeat, heatpumpAirSpace, none, none, 1] == 0.0"
none,40th < 2040 < d002 < hh0009,EU < DE < de < 31DE,spaceHeat,heatpump < heatpumpAir < heatpumpAirSpace,none,none,1,"6541.145898517241 stLvl[none, 2040, hh0008, 31DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stLvl[none, 2040, hh0009, 31DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stExtOut[none, 2040, hh0009, 31DE, spaceHeat, heatpumpAirSpace, none, none, 1] + 10000 stIntIn[none, 2040, hh0009, 31DE, spaceHeat, heatpumpAirSpace, none, none, 1] == 0.0"
none,40th < 2040 < d002 < hh0009,EU < DE < de < 32DE,spaceHeat,heatpump < heatpumpAir < heatpumpAirSpace,none,none,1,"6541.145898517241 stLvl[none, 2040, hh0008, 32DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stLvl[none, 2040, hh0009, 32DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stExtOut[none, 2040, hh0009, 32DE, spaceHeat, heatpumpAirSpace, none, none, 1] + 10000 stIntIn[none, 2040, hh0009, 32DE, spaceHeat, heatpumpAirSpace, none, none, 1] == 0.0"
none,40th < 2040 < d002 < hh0009,EU < DE < de < 33DE,spaceHeat,heatpump < heatpumpAir < heatpumpAirSpace,none,none,1,"6541.145898517241 stLvl[none, 2040, hh0008, 33DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stLvl[none, 2040, hh0009, 33DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stExtOut[none, 2040, hh0009, 33DE, spaceHeat, heatpumpAirSpace, none, none, 1] + 10000 stIntIn[none, 2040, hh0009, 33DE, spaceHeat, heatpumpAirSpace, none, none, 1] == 0.0"
none,40th < 2040 < d002 < hh0009,EU < DE < de < 34DE,spaceHeat,heatpump < heatpumpAir < heatpumpAirSpace,none,none,1,"6541.145898517241 stLvl[none, 2040, hh0008, 34DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stLvl[none, 2040, hh0009, 34DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stExtOut[none, 2040, hh0009, 34DE, spaceHeat, heatpumpAirSpace, none, none, 1] + 10000 stIntIn[none, 2040, hh0009, 34DE, spaceHeat, heatpumpAirSpace, none, none, 1] == 0.0"
none,40th < 2040 < d002 < hh0009,EU < DE < de < 35DE,spaceHeat,heatpump < heatpumpAir < heatpumpAirSpace,none,none,1,"6541.145898517241 stLvl[none, 2040, hh0008, 35DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stLvl[none, 2040, hh0009, 35DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stExtOut[none, 2040, hh0009, 35DE, spaceHeat, heatpumpAirSpace, none, none, 1] + 10000 stIntIn[none, 2040, hh0009, 35DE, spaceHeat, heatpumpAirSpace, none, none, 1] == 0.0"
none,40th < 2040 < d002 < hh0009,EU < DE < de < 36DE,spaceHeat,heatpump < heatpumpAir < heatpumpAirSpace,none,none,1,"6541.145898517241 stLvl[none, 2040, hh0008, 36DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stLvl[none, 2040, hh0009, 36DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stExtOut[none, 2040, hh0009, 36DE, spaceHeat, heatpumpAirSpace, none, none, 1] + 10000 stIntIn[none, 2040, hh0009, 36DE, spaceHeat, heatpumpAirSpace, none, none, 1] == 0.0"
none,40th < 2040 < d002 < hh0009,EU < DE < de < 37DE,spaceHeat,heatpump < heatpumpAir < heatpumpAirSpace,none,none,1,"6541.145898517241 stLvl[none, 2040, hh0008, 37DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stLvl[none, 2040, hh0009, 37DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stExtOut[none, 2040, hh0009, 37DE, spaceHeat, heatpumpAirSpace, none, none, 1] + 10000 stIntIn[none, 2040, hh0009, 37DE, spaceHeat, heatpumpAirSpace, none, none, 1] == 0.0"
none,40th < 2040 < d002 < hh0010,EU < DE < de < 31DE,spaceHeat,heatpump < heatpumpAir < heatpumpAirSpace,none,none,1,"6541.145898517241 stLvl[none, 2040, hh0009, 31DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stLvl[none, 2040, hh0010, 31DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stExtOut[none, 2040, hh0010, 31DE, spaceHeat, heatpumpAirSpace, none, none, 1] + 10000 stIntIn[none, 2040, hh0010, 31DE, spaceHeat, heatpumpAirSpace, none, none, 1] == 0.0"
none,40th < 2040 < d002 < hh0010,EU < DE < de < 32DE,spaceHeat,heatpump < heatpumpAir < heatpumpAirSpace,none,none,1,"6541.145898517241 stLvl[none, 2040, hh0009, 32DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stLvl[none, 2040, hh0010, 32DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stExtOut[none, 2040, hh0010, 32DE, spaceHeat, heatpumpAirSpace, none, none, 1] + 10000 stIntIn[none, 2040, hh0010, 32DE, spaceHeat, heatpumpAirSpace, none, none, 1] == 0.0"
none,40th < 2040 < d002 < hh0010,EU < DE < de < 33DE,spaceHeat,heatpump < heatpumpAir < heatpumpAirSpace,none,none,1,"6541.145898517241 stLvl[none, 2040, hh0009, 33DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stLvl[none, 2040, hh0010, 33DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stExtOut[none, 2040, hh0010, 33DE, spaceHeat, heatpumpAirSpace, none, none, 1] + 10000 stIntIn[none, 2040, hh0010, 33DE, spaceHeat, heatpumpAirSpace, none, none, 1] == 0.0"
none,40th < 2040 < d002 < hh0010,EU < DE < de < 34DE,spaceHeat,heatpump < heatpumpAir < heatpumpAirSpace,none,none,1,"6541.145898517241 stLvl[none, 2040, hh0009, 34DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stLvl[none, 2040, hh0010, 34DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stExtOut[none, 2040, hh0010, 34DE, spaceHeat, heatpumpAirSpace, none, none, 1] + 10000 stIntIn[none, 2040, hh0010, 34DE, spaceHeat, heatpumpAirSpace, none, none, 1] == 0.0"
none,40th < 2040 < d002 < hh0010,EU < DE < de < 35DE,spaceHeat,heatpump < heatpumpAir < heatpumpAirSpace,none,none,1,"6541.145898517241 stLvl[none, 2040, hh0009, 35DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stLvl[none, 2040, hh0010, 35DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stExtOut[none, 2040, hh0010, 35DE, spaceHeat, heatpumpAirSpace, none, none, 1] + 10000 stIntIn[none, 2040, hh0010, 35DE, spaceHeat, heatpumpAirSpace, none, none, 1] == 0.0"
none,40th < 2040 < d002 < hh0010,EU < DE < de < 36DE,spaceHeat,heatpump < heatpumpAir < heatpumpAirSpace,none,none,1,"6541.145898517241 stLvl[none, 2040, hh0009, 36DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stLvl[none, 2040, hh0010, 36DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stExtOut[none, 2040, hh0010, 36DE, spaceHeat, heatpumpAirSpace, none, none, 1] + 10000 stIntIn[none, 2040, hh0010, 36DE, spaceHeat, heatpumpAirSpace, none, none, 1] == 0.0"
none,40th < 2040 < d002 < hh0010,EU < DE < de < 37DE,spaceHeat,heatpump < heatpumpAir < heatpumpAirSpace,none,none,1,"6541.145898517241 stLvl[none, 2040, hh0009, 37DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stLvl[none, 2040, hh0010, 37DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stExtOut[none, 2040, hh0010, 37DE, spaceHeat, heatpumpAirSpace, none, none, 1] + 10000 stIntIn[none, 2040, hh0010, 37DE, spaceHeat, heatpumpAirSpace, none, none, 1] == 0.0"
none,40th < 2040 < d002 < hh0011,EU < DE < de < 31DE,spaceHeat,heatpump < heatpumpAir < heatpumpAirSpace,none,none,1,"6541.145898517241 stLvl[none, 2040, hh0010, 31DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stLvl[none, 2040, hh0011, 31DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stExtOut[none, 2040, hh0011, 31DE, spaceHeat, heatpumpAirSpace, none, none, 1] + 10000 stIntIn[none, 2040, hh0011, 31DE, spaceHeat, heatpumpAirSpace, none, none, 1] == 0.0"
none,40th < 2040 < d002 < hh0011,EU < DE < de < 32DE,spaceHeat,heatpump < heatpumpAir < heatpumpAirSpace,none,none,1,"6541.145898517241 stLvl[none, 2040, hh0010, 32DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stLvl[none, 2040, hh0011, 32DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stExtOut[none, 2040, hh0011, 32DE, spaceHeat, heatpumpAirSpace, none, none, 1] + 10000 stIntIn[none, 2040, hh0011, 32DE, spaceHeat, heatpumpAirSpace, none, none, 1] == 0.0"
none,40th < 2040 < d002 < hh0011,EU < DE < de < 33DE,spaceHeat,heatpump < heatpumpAir < heatpumpAirSpace,none,none,1,"6541.145898517241 stLvl[none, 2040, hh0010, 33DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stLvl[none, 2040, hh0011, 33DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stExtOut[none, 2040, hh0011, 33DE, spaceHeat, heatpumpAirSpace, none, none, 1] + 10000 stIntIn[none, 2040, hh0011, 33DE, spaceHeat, heatpumpAirSpace, none, none, 1] == 0.0"
none,40th < 2040 < d002 < hh0011,EU < DE < de < 34DE,spaceHeat,heatpump < heatpumpAir < heatpumpAirSpace,none,none,1,"6541.145898517241 stLvl[none, 2040, hh0010, 34DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stLvl[none, 2040, hh0011, 34DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stExtOut[none, 2040, hh0011, 34DE, spaceHeat, heatpumpAirSpace, none, none, 1] + 10000 stIntIn[none, 2040, hh0011, 34DE, spaceHeat, heatpumpAirSpace, none, none, 1] == 0.0"
none,40th < 2040 < d002 < hh0011,EU < DE < de < 35DE,spaceHeat,heatpump < heatpumpAir < heatpumpAirSpace,none,none,1,"6541.145898517241 stLvl[none, 2040, hh0010, 35DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stLvl[none, 2040, hh0011, 35DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stExtOut[none, 2040, hh0011, 35DE, spaceHeat, heatpumpAirSpace, none, none, 1] + 10000 stIntIn[none, 2040, hh0011, 35DE, spaceHeat, heatpumpAirSpace, none, none, 1] == 0.0"
none,40th < 2040 < d002 < hh0011,EU < DE < de < 36DE,spaceHeat,heatpump < heatpumpAir < heatpumpAirSpace,none,none,1,"6541.145898517241 stLvl[none, 2040, hh0010, 36DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stLvl[none, 2040, hh0011, 36DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stExtOut[none, 2040, hh0011, 36DE, spaceHeat, heatpumpAirSpace, none, none, 1] + 10000 stIntIn[none, 2040, hh0011, 36DE, spaceHeat, heatpumpAirSpace, none, none, 1] == 0.0"
none,40th < 2040 < d002 < hh0011,EU < DE < de < 37DE,spaceHeat,heatpump < heatpumpAir < heatpumpAirSpace,none,none,1,"6541.145898517241 stLvl[none, 2040, hh0010, 37DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stLvl[none, 2040, hh0011, 37DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stExtOut[none, 2040, hh0011, 37DE, spaceHeat, heatpumpAirSpace, none, none, 1] + 10000 stIntIn[none, 2040, hh0011, 37DE, spaceHeat, heatpumpAirSpace, none, none, 1] == 0.0"
none,40th < 2040 < d002 < hh0012,EU < DE < de < 31DE,spaceHeat,heatpump < heatpumpAir < heatpumpAirSpace,none,none,1,"6541.145898517241 stLvl[none, 2040, hh0011, 31DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stLvl[none, 2040, hh0012, 31DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stExtOut[none, 2040, hh0012, 31DE, spaceHeat, heatpumpAirSpace, none, none, 1] + 10000 stIntIn[none, 2040, hh0012, 31DE, spaceHeat, heatpumpAirSpace, none, none, 1] == 0.0"
none,40th < 2040 < d002 < hh0012,EU < DE < de < 32DE,spaceHeat,heatpump < heatpumpAir < heatpumpAirSpace,none,none,1,"6541.145898517241 stLvl[none, 2040, hh0011, 32DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stLvl[none, 2040, hh0012, 32DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stExtOut[none, 2040, hh0012, 32DE, spaceHeat, heatpumpAirSpace, none, none, 1] + 10000 stIntIn[none, 2040, hh0012, 32DE, spaceHeat, heatpumpAirSpace, none, none, 1] == 0.0"
none,40th < 2040 < d002 < hh0012,EU < DE < de < 33DE,spaceHeat,heatpump < heatpumpAir < heatpumpAirSpace,none,none,1,"6541.145898517241 stLvl[none, 2040, hh0011, 33DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stLvl[none, 2040, hh0012, 33DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stExtOut[none, 2040, hh0012, 33DE, spaceHeat, heatpumpAirSpace, none, none, 1] + 10000 stIntIn[none, 2040, hh0012, 33DE, spaceHeat, heatpumpAirSpace, none, none, 1] == 0.0"
none,40th < 2040 < d002 < hh0012,EU < DE < de < 34DE,spaceHeat,heatpump < heatpumpAir < heatpumpAirSpace,none,none,1,"6541.145898517241 stLvl[none, 2040, hh0011, 34DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stLvl[none, 2040, hh0012, 34DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stExtOut[none, 2040, hh0012, 34DE, spaceHeat, heatpumpAirSpace, none, none, 1] + 10000 stIntIn[none, 2040, hh0012, 34DE, spaceHeat, heatpumpAirSpace, none, none, 1] == 0.0"
none,40th < 2040 < d002 < hh0012,EU < DE < de < 35DE,spaceHeat,heatpump < heatpumpAir < heatpumpAirSpace,none,none,1,"6541.145898517241 stLvl[none, 2040, hh0011, 35DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stLvl[none, 2040, hh0012, 35DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stExtOut[none, 2040, hh0012, 35DE, spaceHeat, heatpumpAirSpace, none, none, 1] + 10000 stIntIn[none, 2040, hh0012, 35DE, spaceHeat, heatpumpAirSpace, none, none, 1] == 0.0"
none,40th < 2040 < d002 < hh0012,EU < DE < de < 36DE,spaceHeat,heatpump < heatpumpAir < heatpumpAirSpace,none,none,1,"6541.145898517241 stLvl[none, 2040, hh0011, 36DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stLvl[none, 2040, hh0012, 36DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stExtOut[none, 2040, hh0012, 36DE, spaceHeat, heatpumpAirSpace, none, none, 1] + 10000 stIntIn[none, 2040, hh0012, 36DE, spaceHeat, heatpumpAirSpace, none, none, 1] == 0.0"
none,40th < 2040 < d002 < hh0012,EU < DE < de < 37DE,spaceHeat,heatpump < heatpumpAir < heatpumpAirSpace,none,none,1,"6541.145898517241 stLvl[none, 2040, hh0011, 37DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stLvl[none, 2040, hh0012, 37DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stExtOut[none, 2040, hh0012, 37DE, spaceHeat, heatpumpAirSpace, none, none, 1] + 10000 stIntIn[none, 2040, hh0012, 37DE, spaceHeat, heatpumpAirSpace, none, none, 1] == 0.0"
none,40th < 2040 < d003 < hh0013,EU < DE < de < 31DE,spaceHeat,heatpump < heatpumpAir < heatpumpAirSpace,none,none,1,"-10000 stLvl[none, 2040, hh0013, 31DE, spaceHeat, heatpumpAirSpace, none, none, 1] + 6541.145898517241 stLvl[none, 2040, hh0018, 31DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stExtOut[none, 2040, hh0013, 31DE, spaceHeat, heatpumpAirSpace, none, none, 1] + 10000 stIntIn[none, 2040, hh0013, 31DE, spaceHeat, heatpumpAirSpace, none, none, 1] == 0.0"
none,40th < 2040 < d003 < hh0013,EU < DE < de < 32DE,spaceHeat,heatpump < heatpumpAir < heatpumpAirSpace,none,none,1,"-10000 stLvl[none, 2040, hh0013, 32DE, spaceHeat, heatpumpAirSpace, none, none, 1] + 6541.145898517241 stLvl[none, 2040, hh0018, 32DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stExtOut[none, 2040, hh0013, 32DE, spaceHeat, heatpumpAirSpace, none, none, 1] + 10000 stIntIn[none, 2040, hh0013, 32DE, spaceHeat, heatpumpAirSpace, none, none, 1] == 0.0"
none,40th < 2040 < d003 < hh0013,EU < DE < de < 33DE,spaceHeat,heatpump < heatpumpAir < heatpumpAirSpace,none,none,1,"-10000 stLvl[none, 2040, hh0013, 33DE, spaceHeat, heatpumpAirSpace, none, none, 1] + 6541.145898517241 stLvl[none, 2040, hh0018, 33DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stExtOut[none, 2040, hh0013, 33DE, spaceHeat, heatpumpAirSpace, none, none, 1] + 10000 stIntIn[none, 2040, hh0013, 33DE, spaceHeat, heatpumpAirSpace, none, none, 1] == 0.0"
none,40th < 2040 < d003 < hh0013,EU < DE < de < 34DE,spaceHeat,heatpump < heatpumpAir < heatpumpAirSpace,none,none,1,"-10000 stLvl[none, 2040, hh0013, 34DE, spaceHeat, heatpumpAirSpace, none, none, 1] + 6541.145898517241 stLvl[none, 2040, hh0018, 34DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stExtOut[none, 2040, hh0013, 34DE, spaceHeat, heatpumpAirSpace, none, none, 1] + 10000 stIntIn[none, 2040, hh0013, 34DE, spaceHeat, heatpumpAirSpace, none, none, 1] == 0.0"
none,40th < 2040 < d003 < hh0013,EU < DE < de < 35DE,spaceHeat,heatpump < heatpumpAir < heatpumpAirSpace,none,none,1,"-10000 stLvl[none, 2040, hh0013, 35DE, spaceHeat, heatpumpAirSpace, none, none, 1] + 6541.145898517241 stLvl[none, 2040, hh0018, 35DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stExtOut[none, 2040, hh0013, 35DE, spaceHeat, heatpumpAirSpace, none, none, 1] + 10000 stIntIn[none, 2040, hh0013, 35DE, spaceHeat, heatpumpAirSpace, none, none, 1] == 0.0"
none,40th < 2040 < d003 < hh0013,EU < DE < de < 36DE,spaceHeat,heatpump < heatpumpAir < heatpumpAirSpace,none,none,1,"-10000 stLvl[none, 2040, hh0013, 36DE, spaceHeat, heatpumpAirSpace, none, none, 1] + 6541.145898517241 stLvl[none, 2040, hh0018, 36DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stExtOut[none, 2040, hh0013, 36DE, spaceHeat, heatpumpAirSpace, none, none, 1] + 10000 stIntIn[none, 2040, hh0013, 36DE, spaceHeat, heatpumpAirSpace, none, none, 1] == 0.0"
none,40th < 2040 < d003 < hh0013,EU < DE < de < 37DE,spaceHeat,heatpump < heatpumpAir < heatpumpAirSpace,none,none,1,"-10000 stLvl[none, 2040, hh0013, 37DE, spaceHeat, heatpumpAirSpace, none, none, 1] + 6541.145898517241 stLvl[none, 2040, hh0018, 37DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stExtOut[none, 2040, hh0013, 37DE, spaceHeat, heatpumpAirSpace, none, none, 1] + 10000 stIntIn[none, 2040, hh0013, 37DE, spaceHeat, heatpumpAirSpace, none, none, 1] == 0.0"
none,40th < 2040 < d003 < hh0014,EU < DE < de < 31DE,spaceHeat,heatpump < heatpumpAir < heatpumpAirSpace,none,none,1,"6541.145898517241 stLvl[none, 2040, hh0013, 31DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stLvl[none, 2040, hh0014, 31DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stExtOut[none, 2040, hh0014, 31DE, spaceHeat, heatpumpAirSpace, none, none, 1] + 10000 stIntIn[none, 2040, hh0014, 31DE, spaceHeat, heatpumpAirSpace, none, none, 1] == 0.0"
none,40th < 2040 < d003 < hh0014,EU < DE < de < 32DE,spaceHeat,heatpump < heatpumpAir < heatpumpAirSpace,none,none,1,"6541.145898517241 stLvl[none, 2040, hh0013, 32DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stLvl[none, 2040, hh0014, 32DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stExtOut[none, 2040, hh0014, 32DE, spaceHeat, heatpumpAirSpace, none, none, 1] + 10000 stIntIn[none, 2040, hh0014, 32DE, spaceHeat, heatpumpAirSpace, none, none, 1] == 0.0"
none,40th < 2040 < d003 < hh0014,EU < DE < de < 33DE,spaceHeat,heatpump < heatpumpAir < heatpumpAirSpace,none,none,1,"6541.145898517241 stLvl[none, 2040, hh0013, 33DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stLvl[none, 2040, hh0014, 33DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stExtOut[none, 2040, hh0014, 33DE, spaceHeat, heatpumpAirSpace, none, none, 1] + 10000 stIntIn[none, 2040, hh0014, 33DE, spaceHeat, heatpumpAirSpace, none, none, 1] == 0.0"
none,40th < 2040 < d003 < hh0014,EU < DE < de < 34DE,spaceHeat,heatpump < heatpumpAir < heatpumpAirSpace,none,none,1,"6541.145898517241 stLvl[none, 2040, hh0013, 34DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stLvl[none, 2040, hh0014, 34DE, spaceHeat, heatpumpAirSpace, none, none, 1] - 10000 stExtOut[none, 2040, hh0014, 34DE, spaceHeat, heatpumpAirSpace, none, none, 1] + 10000 stIntIn[none, 2040, hh0014, 34DE, spaceHeat, heatpumpAirSpace, none, none, 1] == 0.0"
