timestep_superordinate_dispatch,region_dispatch,technology,carrier,id,variable,value,objName
40th < 2040,EU < DE < de < 33DE,powerToX < electrolysis < pemElectrolysis,h2,none,gen,7.241991404309153e-5,
40th < 2040,EU < DE < de < 33DE,heatpump < heatpumpGroundSpace,spaceHeat,none,gen,13.289055196241895,
40th < 2040,EU < DE < de < 33DE,miscSpaceHeat < resistiveHeatSpace,spaceHeat,none,gen,0.0001149247040336402,
40th < 2040,EU < DE < de < 33DE,heatpump < heatpumpAir < heatpumpAirSpace,spaceHeat,none,gen,14.544930817844278,
40th < 2040,EU < DE < de < 33DE,networkHeat < heatGrid < districtHeatSpace,spaceHeat,none,gen,70.44198723391034,
40th < 2040,EU < DE < de < 34DE,networkHeat < eBoilerDh,districtHeat,none,gen,5.446457103543485,
40th < 2040,EU < DE < de < 34DE,networkHeat < h2BoilerDh,districtHeat,none,gen,4.52957998795746e-5,
40th < 2040,EU < DE < de < 34DE,ocgt < ocgtH2Chp,districtHeat,none,gen,5.080002677808891,
40th < 2040,EU < DE < de < 34DE,powerToX < pefc,districtHeat,none,gen,4.198171727737263e-5,
40th < 2040,EU < DE < de < 34DE,ccgt < ccgtH2 < ccgtH2BackDh,districtHeat,none,gen,9.458469834528006e-5,
40th < 2040,EU < DE < de < 34DE,ccgt < ccgtH2 < ccgtH2Extract,districtHeat,none,gen,2.3829114130283297e-5,
40th < 2040,EU < DE < de < 34DE,heatpump < heatpumpAir < heatpumpAirDh,districtHeat,none,gen,15.20153153231901,
40th < 2040,EU < DE < de < 34DE,powerToX < electrolysis < alkElectrolysis,districtHeat,none,gen,3.194138119288126,
40th < 2040,EU < DE < de < 34DE,powerToX < electrolysis < pemElectrolysis,districtHeat,none,gen,1.6637833898579207e-5,
40th < 2040,EU < DE < de < 34DE,solar < openspace_a < pvOpenspace_a,electricity,none,gen,0.0011554749111626485,
40th < 2040,EU < DE < de < 34DE,solar < openspace_b < pvOpenspace_b,electricity,none,gen,0.0003893541586100141,
40th < 2040,EU < DE < de < 34DE,solar < openspace_c < pvOpenspace_c,electricity,none,gen,0.0005461834291579451,
40th < 2040,EU < DE < de < 34DE,solar < rooftopInd_a < pvInd_a,electricity,none,gen,8.167260964437055e-5,
40th < 2040,EU < DE < de < 34DE,solar < rooftopInd_b < pvInd_b,electricity,none,gen,0.00010589565488751755,
40th < 2040,EU < DE < de < 34DE,solar < rooftopResi_a < pvResi_a,electricity,none,gen,3.6270362885329015e-5,
40th < 2040,EU < DE < de < 34DE,solar < rooftopResi_b < pvResi_b,electricity,none,gen,5.03973317390119e-5,
40th < 2040,EU < DE < de < 34DE,wind < onshore < onshore_a,electricity,none,gen,69.00399611489537,
40th < 2040,EU < DE < de < 34DE,wind < onshore < onshore_b,electricity,none,gen,0.0021251087060976098,
40th < 2040,EU < DE < de < 34DE,wind < onshore < onshore_c,electricity,none,gen,0.00011925675065223823,
40th < 2040,EU < DE < de < 34DE,powerToX < electrolysis < alkElectrolysis,h2,none,gen,19.37835219466403,
40th < 2040,EU < DE < de < 34DE,powerToX < electrolysis < pemElectrolysis,h2,none,gen,7.027723102238918e-5,
40th < 2040,EU < DE < de < 34DE,heatpump < heatpumpGroundSpace,spaceHeat,none,gen,25.465365143640817,
40th < 2040,EU < DE < de < 34DE,miscSpaceHeat < resistiveHeatSpace,spaceHeat,none,gen,7.882585488181422e-5,
40th < 2040,EU < DE < de < 34DE,heatpump < heatpumpAir < heatpumpAirSpace,spaceHeat,none,gen,0.00018356112365012104,
40th < 2040,EU < DE < de < 34DE,networkHeat < heatGrid < districtHeatSpace,spaceHeat,none,gen,23.50743763759039,
40th < 2040,EU < DE < de < 35DE,networkHeat < eBoilerDh,districtHeat,none,gen,8.067032867060627,
40th < 2040,EU < DE < de < 35DE,networkHeat < h2BoilerDh,districtHeat,none,gen,4.910740385725898e-5,
40th < 2040,EU < DE < de < 35DE,ocgt < ocgtH2Chp,districtHeat,none,gen,8.390773015354814,
40th < 2040,EU < DE < de < 35DE,powerToX < pefc,districtHeat,none,gen,4.595285323871349e-5,
40th < 2040,EU < DE < de < 35DE,ccgt < ccgtH2 < ccgtH2BackDh,districtHeat,none,gen,0.00010279980604573208,
40th < 2040,EU < DE < de < 35DE,ccgt < ccgtH2 < ccgtH2Extract,districtHeat,none,gen,2.4754686273763878e-5,
40th < 2040,EU < DE < de < 35DE,heatpump < heatpumpAir < heatpumpAirDh,districtHeat,none,gen,22.984610064139712,
40th < 2040,EU < DE < de < 35DE,powerToX < electrolysis < alkElectrolysis,districtHeat,none,gen,4.496453022710805,
40th < 2040,EU < DE < de < 35DE,powerToX < electrolysis < pemElectrolysis,districtHeat,none,gen,1.7280982764580673e-5,
40th < 2040,EU < DE < de < 35DE,solar < openspace_a < pvOpenspace_a,electricity,none,gen,5.7243957478896865,
40th < 2040,EU < DE < de < 35DE,solar < openspace_b < pvOpenspace_b,electricity,none,gen,9.932230199604158,
40th < 2040,EU < DE < de < 35DE,solar < openspace_c < pvOpenspace_c,electricity,none,gen,12.73160740507395,
40th < 2040,EU < DE < de < 35DE,solar < rooftopInd_a < pvInd_a,electricity,none,gen,0.00012429573386417469,
40th < 2040,EU < DE < de < 35DE,solar < rooftopInd_b < pvInd_b,electricity,none,gen,0.0001712830864353207,
40th < 2040,EU < DE < de < 35DE,solar < rooftopResi_a < pvResi_a,electricity,none,gen,5.476329523592386e-5,
40th < 2040,EU < DE < de < 35DE,solar < rooftopResi_b < pvResi_b,electricity,none,gen,4.796754321208812e-5,
40th < 2040,EU < DE < de < 35DE,wind < onshore < onshore_a,electricity,none,gen,0.00013455964043989575,
40th < 2040,EU < DE < de < 35DE,wind < onshore < onshore_b,electricity,none,gen,14.49469344113552,
40th < 2040,EU < DE < de < 35DE,wind < onshore < onshore_c,electricity,none,gen,0.0011422036983206806,
40th < 2040,EU < DE < de < 35DE,powerToX < electrolysis < alkElectrolysis,h2,none,gen,27.279299468825396,
40th < 2040,EU < DE < de < 35DE,powerToX < electrolysis < pemElectrolysis,h2,none,gen,7.299385397422877e-5,
40th < 2040,EU < DE < de < 35DE,heatpump < heatpumpGroundSpace,spaceHeat,none,gen,27.27127235607832,
40th < 2040,EU < DE < de < 35DE,miscSpaceHeat < resistiveHeatSpace,spaceHeat,none,gen,0.00010646689743823394,
40th < 2040,EU < DE < de < 35DE,heatpump < heatpumpAir < heatpumpAirSpace,spaceHeat,none,gen,0.12187140607237831,
40th < 2040,EU < DE < de < 35DE,networkHeat < heatGrid < districtHeatSpace,spaceHeat,none,gen,36.37610089119592,
40th < 2040,EU < DE < de < 36DE,networkHeat < eBoilerDh,districtHeat,none,gen,11.612634848289012,
40th < 2040,EU < DE < de < 36DE,networkHeat < h2BoilerDh,districtHeat,none,gen,4.314846191264773e-5,
40th < 2040,EU < DE < de < 36DE,ocgt < ocgtH2Chp,districtHeat,none,gen,0.8334422156602687,
40th < 2040,EU < DE < de < 36DE,powerToX < pefc,districtHeat,none,gen,3.510176604290856e-5,
40th < 2040,EU < DE < de < 36DE,ccgt < ccgtH2 < ccgtH2BackDh,districtHeat,none,gen,5.8346083345863495e-5,
40th < 2040,EU < DE < de < 36DE,ccgt < ccgtH2 < ccgtH2Extract,districtHeat,none,gen,2.2563800118763657e-5,
40th < 2040,EU < DE < de < 36DE,heatpump < heatpumpAir < heatpumpAirDh,districtHeat,none,gen,32.50222949600812,
40th < 2040,EU < DE < de < 36DE,powerToX < electrolysis < alkElectrolysis,districtHeat,none,gen,6.487025572731227e-5,
40th < 2040,EU < DE < de < 36DE,powerToX < electrolysis < pemElectrolysis,districtHeat,none,gen,1.4049721878508059e-5,
40th < 2040,EU < DE < de < 36DE,solar < openspace_a < pvOpenspace_a,electricity,none,gen,12.894655102905572,
40th < 2040,EU < DE < de < 36DE,solar < openspace_b < pvOpenspace_b,electricity,none,gen,4.718700937207386,
40th < 2040,EU < DE < de < 36DE,solar < openspace_c < pvOpenspace_c,electricity,none,gen,7.861263455176096,
40th < 2040,EU < DE < de < 36DE,solar < rooftopInd_a < pvInd_a,electricity,none,gen,0.0013554722757561386,
40th < 2040,EU < DE < de < 36DE,solar < rooftopInd_b < pvInd_b,electricity,none,gen,0.00037242508241273615,
40th < 2040,EU < DE < de < 36DE,solar < rooftopResi_a < pvResi_a,electricity,none,gen,6.791550396495125e-5,
40th < 2040,EU < DE < de < 36DE,solar < rooftopResi_b < pvResi_b,electricity,none,gen,8.167282879657773e-5,
40th < 2040,EU < DE < de < 36DE,wind < onshore < onshore_a,electricity,none,gen,0.00011346879346357438,
40th < 2040,EU < DE < de < 36DE,wind < onshore < onshore_b,electricity,none,gen,11.0943741209436,
40th < 2040,EU < DE < de < 36DE,wind < onshore < onshore_c,electricity,none,gen,10.72248547839045,
40th < 2040,EU < DE < de < 36DE,powerToX < electrolysis < alkElectrolysis,h2,none,gen,0.00039355801643353527,
40th < 2040,EU < DE < de < 36DE,powerToX < electrolysis < pemElectrolysis,h2,none,gen,5.9345198195574294e-5,
40th < 2040,EU < DE < de < 36DE,heatpump < heatpumpGroundSpace,spaceHeat,none,gen,25.435950149048477,
40th < 2040,EU < DE < de < 36DE,miscSpaceHeat < resistiveHeatSpace,spaceHeat,none,gen,0.00010106001918969839,
40th < 2040,EU < DE < de < 36DE,heatpump < heatpumpAir < heatpumpAirSpace,spaceHeat,none,gen,0.4180230588789301,
40th < 2040,EU < DE < de < 36DE,networkHeat < heatGrid < districtHeatSpace,spaceHeat,none,gen,35.948322684189606,
40th < 2040,EU < DE < de < 37DE,networkHeat < eBoilerDh,districtHeat,none,gen,11.595537951250112,
40th < 2040,EU < DE < de < 37DE,networkHeat < h2BoilerDh,districtHeat,none,gen,4.534249291158579e-5,
40th < 2040,EU < DE < de < 37DE,ocgt < ocgtH2Chp,districtHeat,none,gen,0.8379136563412564,
40th < 2040,EU < DE < de < 37DE,powerToX < pefc,districtHeat,none,gen,3.7583371598087346e-5,
40th < 2040,EU < DE < de < 37DE,ccgt < ccgtH2 < ccgtH2BackDh,districtHeat,none,gen,6.295855097066292e-5,
40th < 2040,EU < DE < de < 37DE,ccgt < ccgtH2 < ccgtH2Extract,districtHeat,none,gen,2.3140834608962062e-5,
40th < 2040,EU < DE < de < 37DE,heatpump < heatpumpAir < heatpumpAirDh,districtHeat,none,gen,32.360716406345496,
40th < 2040,EU < DE < de < 37DE,powerToX < electrolysis < alkElectrolysis,districtHeat,none,gen,6.775694763502027e-5,
40th < 2040,EU < DE < de < 37DE,powerToX < electrolysis < pemElectrolysis,districtHeat,none,gen,1.4409454347117064e-5,
40th < 2040,EU < DE < de < 37DE,solar < openspace_a < pvOpenspace_a,electricity,none,gen,25.991937260602057,
40th < 2040,EU < DE < de < 37DE,solar < openspace_b < pvOpenspace_b,electricity,none,gen,12.654733004291385,
40th < 2040,EU < DE < de < 37DE,solar < openspace_c < pvOpenspace_c,electricity,none,gen,19.057745994567643,
40th < 2040,EU < DE < de < 37DE,solar < rooftopInd_a < pvInd_a,electricity,none,gen,0.0002051194119284211,
40th < 2040,EU < DE < de < 37DE,solar < rooftopInd_b < pvInd_b,electricity,none,gen,0.0005267173248779597,
40th < 2040,EU < DE < de < 37DE,solar < rooftopResi_a < pvResi_a,electricity,none,gen,5.837841085593861e-5,
40th < 2040,EU < DE < de < 37DE,solar < rooftopResi_b < pvResi_b,electricity,none,gen,7.268618880261521e-5,
40th < 2040,EU < DE < de < 37DE,wind < onshore < onshore_a,electricity,none,gen,0.0005508213169008344,
40th < 2040,EU < DE < de < 37DE,wind < onshore < onshore_b,electricity,none,gen,17.1369674367437,
40th < 2040,EU < DE < de < 37DE,wind < onshore < onshore_c,electricity,none,gen,7.470251655846014e-5,
40th < 2040,EU < DE < de < 37DE,powerToX < electrolysis < alkElectrolysis,h2,none,gen,0.0004110711390274697,
40th < 2040,EU < DE < de < 37DE,powerToX < electrolysis < pemElectrolysis,h2,none,gen,6.086468696777837e-5,
40th < 2040,EU < DE < de < 37DE,heatpump < heatpumpGroundSpace,spaceHeat,none,gen,38.823627289690116,
40th < 2040,EU < DE < de < 37DE,miscSpaceHeat < resistiveHeatSpace,spaceHeat,none,gen,7.180706846281671e-5,
40th < 2040,EU < DE < de < 37DE,heatpump < heatpumpAir < heatpumpAirSpace,spaceHeat,none,gen,0.00018606513947180863,
40th < 2040,EU < DE < de < 37DE,networkHeat < heatGrid < districtHeatSpace,spaceHeat,none,gen,35.838063801654855,
40th < 2040,EU < DE < de,battery < lithiumBattery,electricity,none,stIn,-0.001223689737748581,
40th < 2040,EU < DE < de,battery < redoxBattery,electricity,none,stIn,-0.00030980830900633307,
40th < 2040,EU < DE < de,stock < power < pumpedStorage,electricity,none,stIn,-17.071372076998557,
40th < 2040,EU < DE < de < 31DE,networkHeat < largeWaterTank,districtHeat,none,stIn,-0.01644784255175437,
40th < 2040,EU < DE < de < 31DE,networkHeat < pitThermalStorage,districtHeat,none,stIn,-14.773428358943862,
40th < 2040,EU < DE < de < 31DE,powerToX < h2Storage < h2StorageCavern,h2,none,stIn,-26.553322152570754,
40th < 2040,EU < DE < de < 31DE,powerToX < h2Storage < h2StorageTank,h2,none,stIn,-8.419564728949418e-5,
40th < 2040,EU < DE < de < 31DE,heatpump < heatpumpGroundSpace,spaceHeat,none,stIn,-0.0005435670764380495,
40th < 2040,EU < DE < de < 31DE,miscSpaceHeat < resistiveHeatSpace,spaceHeat,none,stIn,-2.7461697616309897e-5,
40th < 2040,EU < DE < de < 31DE,heatpump < heatpumpAir < heatpumpAirSpace,spaceHeat,none,stIn,-5.8300958326873655e-5,
40th < 2040,EU < DE < de < 32DE,networkHeat < largeWaterTank,districtHeat,none,stIn,-0.014320496451308968,
40th < 2040,EU < DE < de < 32DE,networkHeat < pitThermalStorage,districtHeat,none,stIn,-10.623158953000713,
40th < 2040,EU < DE < de < 32DE,powerToX < h2Storage < h2StorageCavern,h2,none,stIn,-18.892323069256758,
40th < 2040,EU < DE < de < 32DE,powerToX < h2Storage < h2StorageTank,h2,none,stIn,-8.387503295653163e-5,
40th < 2040,EU < DE < de < 32DE,heatpump < heatpumpGroundSpace,spaceHeat,none,stIn,-0.0008961833616338323,
40th < 2040,EU < DE < de < 32DE,miscSpaceHeat < resistiveHeatSpace,spaceHeat,none,stIn,-2.8598777442114703e-5,
40th < 2040,EU < DE < de < 32DE,heatpump < heatpumpAir < heatpumpAirSpace,spaceHeat,none,stIn,-7.739486793714857e-5,
40th < 2040,EU < DE < de < 33DE,networkHeat < largeWaterTank,districtHeat,none,stIn,-0.01749962437606348,
40th < 2040,EU < DE < de < 33DE,networkHeat < pitThermalStorage,districtHeat,none,stIn,-21.006413343952193,
40th < 2040,EU < DE < de < 33DE,powerToX < h2Storage < h2StorageCavern,h2,none,stIn,-36.46362932093116,
40th < 2040,EU < DE < de < 33DE,powerToX < h2Storage < h2StorageTank,h2,none,stIn,-8.415483731788516e-5,
40th < 2040,EU < DE < de < 33DE,heatpump < heatpumpGroundSpace,spaceHeat,none,stIn,-0.000704896417453773,
40th < 2040,EU < DE < de < 33DE,miscSpaceHeat < resistiveHeatSpace,spaceHeat,none,stIn,-4.236524555573798e-5,
40th < 2040,EU < DE < de < 33DE,heatpump < heatpumpAir < heatpumpAirSpace,spaceHeat,none,stIn,-5.3242246142709915,
40th < 2040,EU < DE < de < 34DE,networkHeat < largeWaterTank,districtHeat,none,stIn,-0.01998197917306909,
40th < 2040,EU < DE < de < 34DE,networkHeat < pitThermalStorage,districtHeat,none,stIn,-10.237020941925941,
40th < 2040,EU < DE < de < 34DE,powerToX < h2Storage < h2StorageCavern,h2,none,stIn,-17.170440196640133,
40th < 2040,EU < DE < de < 34DE,powerToX < h2Storage < h2StorageTank,h2,none,stIn,-8.393159197366245e-5,
40th < 2040,EU < DE < de < 34DE,heatpump < heatpumpGroundSpace,spaceHeat,none,stIn,-0.0007040142527022761,
40th < 2040,EU < DE < de < 34DE,miscSpaceHeat < resistiveHeatSpace,spaceHeat,none,stIn,-2.5554641576392215e-5,
40th < 2040,EU < DE < de < 34DE,heatpump < heatpumpAir < heatpumpAirSpace,spaceHeat,none,stIn,-5.956906761060301e-5,
40th < 2040,EU < DE < de < 35DE,networkHeat < largeWaterTank,districtHeat,none,stIn,-0.016234253629102795,
40th < 2040,EU < DE < de < 35DE,networkHeat < pitThermalStorage,districtHeat,none,stIn,-12.993388491698816,
40th < 2040,EU < DE < de < 35DE,powerToX < h2Storage < h2StorageCavern,h2,none,stIn,-24.225049420873315,
40th < 2040,EU < DE < de < 35DE,powerToX < h2Storage < h2StorageTank,h2,none,stIn,-8.431065308055417e-5,
40th < 2040,EU < DE < de < 35DE,heatpump < heatpumpGroundSpace,spaceHeat,none,stIn,-0.0008374591775230589,
40th < 2040,EU < DE < de < 35DE,miscSpaceHeat < resistiveHeatSpace,spaceHeat,none,stIn,-4.2208117060083564e-5,
40th < 2040,EU < DE < de < 35DE,heatpump < heatpumpAir < heatpumpAirSpace,spaceHeat,none,stIn,-0.04767830039447981,
40th < 2040,EU < DE < de < 36DE,networkHeat < largeWaterTank,districtHeat,none,stIn,-0.015056720239389327,
40th < 2040,EU < DE < de < 36DE,networkHeat < pitThermalStorage,districtHeat,none,stIn,-18.35663433089207,
40th < 2040,EU < DE < de < 36DE,powerToX < h2Storage < h2StorageTank,h2,none,stIn,-8.18321759909409e-5,
40th < 2040,EU < DE < de < 36DE,heatpump < heatpumpGroundSpace,spaceHeat,none,stIn,-0.0005425610131696199,
40th < 2040,EU < DE < de < 36DE,miscSpaceHeat < resistiveHeatSpace,spaceHeat,none,stIn,-4.253069331946644e-5,
40th < 2040,EU < DE < de < 36DE,heatpump < heatpumpAir < heatpumpAirSpace,spaceHeat,none,stIn,-0.17735526568677462,
40th < 2040,EU < DE < de < 37DE,networkHeat < largeWaterTank,districtHeat,none,stIn,-0.012609517258681705,
40th < 2040,EU < DE < de < 37DE,networkHeat < pitThermalStorage,districtHeat,none,stIn,-18.26385862510987,
40th < 2040,EU < DE < de < 37DE,powerToX < h2Storage < h2StorageTank,h2,none,stIn,-8.201681258643937e-5,
40th < 2040,EU < DE < de < 37DE,heatpump < heatpumpGroundSpace,spaceHeat,none,stIn,-0.0008036936969249479,
40th < 2040,EU < DE < de < 37DE,miscSpaceHeat < resistiveHeatSpace,spaceHeat,none,stIn,-2.927701443413645e-5,
40th < 2040,EU < DE < de < 37DE,heatpump < heatpumpAir < heatpumpAirSpace,spaceHeat,none,stIn,-7.490248689545631e-5,
40th < 2040,EU < DE < de,battery < lithiumBattery,electricity,none,stOut,0.0010881042947991654,
40th < 2040,EU < DE < de,battery < redoxBattery,electricity,none,stOut,0.00016020899493196186,
40th < 2040,EU < DE < de,stock < power < pumpedStorage,electricity,none,stOut,13.827811419982472,
40th < 2040,EU < DE < de,stock < power < reservoir,electricity,none,stOut,0.8368031722627766,
40th < 2040,EU < DE < de < 31DE,networkHeat < largeWaterTank,districtHeat,none,stOut,0.0160261411743935,
40th < 2040,EU < DE < de < 31DE,networkHeat < pitThermalStorage,districtHeat,none,stOut,10.809148559681706,
40th < 2040,EU < DE < de < 31DE,powerToX < h2Storage < h2StorageCavern,h2,none,stOut,26.28778893238521,
40th < 2040,EU < DE < de < 31DE,powerToX < h2Storage < h2StorageTank,h2,none,stOut,7.493503345134761e-5,
40th < 2040,EU < DE < de < 31DE,heatpump < heatpumpGroundSpace,spaceHeat,none,stOut,0.0005420058137582438,
40th < 2040,EU < DE < de < 31DE,miscSpaceHeat < resistiveHeatSpace,spaceHeat,none,stOut,2.7343588370357483e-5,
40th < 2040,EU < DE < de < 31DE,heatpump < heatpumpAir < heatpumpAirSpace,spaceHeat,none,stOut,5.804790819250603e-5,
40th < 2040,EU < DE < de < 32DE,networkHeat < largeWaterTank,districtHeat,none,stOut,0.013954197734979764,
40th < 2040,EU < DE < de < 32DE,networkHeat < pitThermalStorage,districtHeat,none,stOut,7.728800255677948,
40th < 2040,EU < DE < de < 32DE,powerToX < h2Storage < h2StorageCavern,h2,none,stOut,18.703399840719925,
40th < 2040,EU < DE < de < 32DE,powerToX < h2Storage < h2StorageTank,h2,none,stOut,7.4649686695011e-5,
40th < 2040,EU < DE < de < 32DE,heatpump < heatpumpGroundSpace,spaceHeat,none,stOut,0.0008934895181414125,
40th < 2040,EU < DE < de < 32DE,miscSpaceHeat < resistiveHeatSpace,spaceHeat,none,stOut,2.84747422936462e-5,
40th < 2040,EU < DE < de < 32DE,heatpump < heatpumpAir < heatpumpAirSpace,spaceHeat,none,stOut,7.705975884461209e-5,
40th < 2040,EU < DE < de < 33DE,networkHeat < largeWaterTank,districtHeat,none,stOut,0.017051363689777853,
40th < 2040,EU < DE < de < 33DE,networkHeat < pitThermalStorage,districtHeat,none,stOut,15.465043549220006,
40th < 2040,EU < DE < de < 33DE,powerToX < h2Storage < h2StorageCavern,h2,none,stOut,36.098993029296004,
40th < 2040,EU < DE < de < 33DE,powerToX < h2Storage < h2StorageTank,h2,none,stOut,7.489871257661569e-5,
40th < 2040,EU < DE < de < 33DE,heatpump < heatpumpGroundSpace,spaceHeat,none,stOut,0.0007027723352207163,
40th < 2040,EU < DE < de < 33DE,miscSpaceHeat < resistiveHeatSpace,spaceHeat,none,stOut,4.218445261252481e-5,
40th < 2040,EU < DE < de < 33DE,heatpump < heatpumpAir < heatpumpAirSpace,spaceHeat,none,stOut,5.314324918709684,
40th < 2040,EU < DE < de < 34DE,networkHeat < largeWaterTank,districtHeat,none,stOut,0.019470210278070534,
40th < 2040,EU < DE < de < 34DE,networkHeat < pitThermalStorage,districtHeat,none,stOut,7.434556112339108,
40th < 2040,EU < DE < de < 34DE,powerToX < h2Storage < h2StorageCavern,h2,none,stOut,16.998735795271315,
40th < 2040,EU < DE < de < 34DE,powerToX < h2Storage < h2StorageTank,h2,none,stOut,7.470002422025738e-5,
40th < 2040,EU < DE < de < 34DE,heatpump < heatpumpGroundSpace,spaceHeat,none,stOut,0.0007018949858507102,
40th < 2040,EU < DE < de < 34DE,miscSpaceHeat < resistiveHeatSpace,spaceHeat,none,stOut,2.5449426585294476e-5,
40th < 2040,EU < DE < de < 34DE,heatpump < heatpumpAir < heatpumpAirSpace,spaceHeat,none,stOut,5.9321395119029126e-5,
40th < 2040,EU < DE < de < 35DE,networkHeat < largeWaterTank,districtHeat,none,stOut,0.015818273076247825,
40th < 2040,EU < DE < de < 35DE,networkHeat < pitThermalStorage,districtHeat,none,stOut,9.472585497046335,
40th < 2040,EU < DE < de < 35DE,powerToX < h2Storage < h2StorageCavern,h2,none,stOut,23.982798927267208,
40th < 2040,EU < DE < de < 35DE,powerToX < h2Storage < h2StorageTank,h2,none,stOut,7.5037388605391e-5,
40th < 2040,EU < DE < de < 35DE,heatpump < heatpumpGroundSpace,spaceHeat,none,stOut,0.0008350274435501351,
40th < 2040,EU < DE < de < 35DE,miscSpaceHeat < resistiveHeatSpace,spaceHeat,none,stOut,4.2023571820231696e-5,
40th < 2040,EU < DE < de < 35DE,heatpump < heatpumpAir < heatpumpAirSpace,spaceHeat,none,stOut,0.0475470984063915,
40th < 2040,EU < DE < de < 36DE,networkHeat < largeWaterTank,districtHeat,none,stOut,0.01467494750814225,
40th < 2040,EU < DE < de < 36DE,networkHeat < pitThermalStorage,districtHeat,none,stOut,13.351052234475501,
40th < 2040,EU < DE < de < 36DE,powerToX < h2Storage < h2StorageTank,h2,none,stOut,7.283154399563518e-5,
40th < 2040,EU < DE < de < 36DE,heatpump < heatpumpGroundSpace,spaceHeat,none,stOut,0.0005411078288711618,
40th < 2040,EU < DE < de < 36DE,miscSpaceHeat < resistiveHeatSpace,spaceHeat,none,stOut,4.23395725943738e-5,
40th < 2040,EU < DE < de < 36DE,heatpump < heatpumpAir < heatpumpAirSpace,spaceHeat,none,stOut,0.17694471932316685,
40th < 2040,EU < DE < de < 37DE,networkHeat < largeWaterTank,districtHeat,none,stOut,0.012289110815993457,
40th < 2040,EU < DE < de < 37DE,networkHeat < pitThermalStorage,districtHeat,none,stOut,13.28983072745579,
40th < 2040,EU < DE < de < 37DE,powerToX < h2Storage < h2StorageTank,h2,none,stOut,7.299587056562884e-5,
40th < 2040,EU < DE < de < 37DE,heatpump < heatpumpGroundSpace,spaceHeat,none,stOut,0.0008013443847912852,
40th < 2040,EU < DE < de < 37DE,miscSpaceHeat < resistiveHeatSpace,spaceHeat,none,stOut,2.9147454139673645e-5,
40th < 2040,EU < DE < de < 37DE,heatpump < heatpumpAir < heatpumpAirSpace,spaceHeat,none,stOut,7.457245694920999e-5,
40th < 2040,EU < DE < de,battery < lithiumBattery,electricity,none,stExtIn,-0.001223689737748581,
40th < 2040,EU < DE < de,battery < redoxBattery,electricity,none,stExtIn,-0.00030980830900633307,
40th < 2040,EU < DE < de,stock < power < pumpedStorage,electricity,none,stExtIn,-17.071372076998557,
40th < 2040,EU < DE < de < 31DE,networkHeat < largeWaterTank,districtHeat,none,stExtIn,-0.01644784255175437,
40th < 2040,EU < DE < de < 31DE,networkHeat < pitThermalStorage,districtHeat,none,stExtIn,-14.773428358943862,
40th < 2040,EU < DE < de < 31DE,powerToX < h2Storage < h2StorageCavern,h2,none,stExtIn,-26.553322152570754,
40th < 2040,EU < DE < de < 31DE,powerToX < h2Storage < h2StorageTank,h2,none,stExtIn,-8.419564728949418e-5,
40th < 2040,EU < DE < de < 32DE,networkHeat < largeWaterTank,districtHeat,none,stExtIn,-0.014320496451308968,
40th < 2040,EU < DE < de < 32DE,networkHeat < pitThermalStorage,districtHeat,none,stExtIn,-10.623158953000713,
40th < 2040,EU < DE < de < 32DE,powerToX < h2Storage < h2StorageCavern,h2,none,stExtIn,-18.892323069256758,
40th < 2040,EU < DE < de < 32DE,powerToX < h2Storage < h2StorageTank,h2,none,stExtIn,-8.387503295653163e-5,
40th < 2040,EU < DE < de < 33DE,networkHeat < largeWaterTank,districtHeat,none,stExtIn,-0.01749962437606348,
40th < 2040,EU < DE < de < 33DE,networkHeat < pitThermalStorage,districtHeat,none,stExtIn,-21.006413343952193,
40th < 2040,EU < DE < de < 33DE,powerToX < h2Storage < h2StorageCavern,h2,none,stExtIn,-36.46362932093116,
40th < 2040,EU < DE < de < 33DE,powerToX < h2Storage < h2StorageTank,h2,none,stExtIn,-8.415483731788516e-5,
40th < 2040,EU < DE < de < 34DE,networkHeat < largeWaterTank,districtHeat,none,stExtIn,-0.01998197917306909,
40th < 2040,EU < DE < de < 34DE,networkHeat < pitThermalStorage,districtHeat,none,stExtIn,-10.237020941925941,
40th < 2040,EU < DE < de < 34DE,powerToX < h2Storage < h2StorageCavern,h2,none,stExtIn,-17.170440196640133,
40th < 2040,EU < DE < de < 34DE,powerToX < h2Storage < h2StorageTank,h2,none,stExtIn,-8.393159197366245e-5,
40th < 2040,EU < DE < de < 35DE,networkHeat < largeWaterTank,districtHeat,none,stExtIn,-0.016234253629102795,
40th < 2040,EU < DE < de < 35DE,networkHeat < pitThermalStorage,districtHeat,none,stExtIn,-12.993388491698816,
40th < 2040,EU < DE < de < 35DE,powerToX < h2Storage < h2StorageCavern,h2,none,stExtIn,-24.225049420873315,
40th < 2040,EU < DE < de < 35DE,powerToX < h2Storage < h2StorageTank,h2,none,stExtIn,-8.431065308055417e-5,
40th < 2040,EU < DE < de < 36DE,networkHeat < largeWaterTank,districtHeat,none,stExtIn,-0.015056720239389327,
40th < 2040,EU < DE < de < 36DE,networkHeat < pitThermalStorage,districtHeat,none,stExtIn,-18.35663433089207,
40th < 2040,EU < DE < de < 36DE,powerToX < h2Storage < h2StorageTank,h2,none,stExtIn,-8.18321759909409e-5,
40th < 2040,EU < DE < de < 37DE,networkHeat < largeWaterTank,districtHeat,none,stExtIn,-0.012609517258681705,
